Hidden Layers: [4, 8], Activation: sigmoid, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 2.2779
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 16, Test Loss: 0.6558
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 32, Test Loss: 0.6562
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 64, Test Loss: 0.6527
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 128, Test Loss: 0.6959
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 256, Test Loss: 0.6738
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.001, Batch Size: 512, Test Loss: 0.6806
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 16, Test Loss: 0.6914
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 32, Test Loss: 0.7077
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 64, Test Loss: 0.7498
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 128, Test Loss: 0.8172
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 256, Test Loss: 0.9664
Hidden Layers: [4, 8, 16], Activation: softmax, Epochs: 250, LR: 0.0001, Batch Size: 512, Test Loss: 0.9968
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 16, Test Loss: 1.2711
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 32, Test Loss: 1.1701
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 64, Test Loss: 0.9931
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 128, Test Loss: 286.3830
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 256, Test Loss: 505.7070
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 10, Batch Size: 512, Test Loss: 2575.8761
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 16, Test Loss: 2.1431
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 32, Test Loss: 1.0269
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 64, Test Loss: 0.8679
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 128, Test Loss: 1.8860
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 256, Test Loss: 10.4560
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 1, Batch Size: 512, Test Loss: 6.5845
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 16, Test Loss: 0.8311
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 32, Test Loss: 0.9020
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 64, Test Loss: 0.7528
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 128, Test Loss: 0.7895
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 256, Test Loss: 0.8048
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.1, Batch Size: 512, Test Loss: 0.8298
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 16, Test Loss: 0.7527
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 32, Test Loss: 0.7357
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 64, Test Loss: 0.7518
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 128, Test Loss: 0.7761
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 256, Test Loss: 0.8630
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.01, Batch Size: 512, Test Loss: 0.9072
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 16, Test Loss: 0.7636
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 32, Test Loss: 0.8593
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 64, Test Loss: 0.8913
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 128, Test Loss: 0.9537
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 256, Test Loss: 0.9394
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.001, Batch Size: 512, Test Loss: 1.0209
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 16, Test Loss: 1.0271
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 32, Test Loss: 1.0169
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 64, Test Loss: 1.0078
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 128, Test Loss: 1.0318
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 256, Test Loss: 1.0013
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 1, LR: 0.0001, Batch Size: 512, Test Loss: 1.0506
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 16, Test Loss: 7.0539
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 32, Test Loss: 24.6396
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 64, Test Loss: 6.7633
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 128, Test Loss: 0.9239
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 256, Test Loss: 1.0169
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 10, Batch Size: 512, Test Loss: 3.7376
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 16, Test Loss: 1.3565
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 32, Test Loss: 5.3350
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 64, Test Loss: 2.0544
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 128, Test Loss: 0.9961
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 256, Test Loss: 0.9278
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 1, Batch Size: 512, Test Loss: 0.9265
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 16, Test Loss: 0.8922
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 32, Test Loss: 0.8354
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 64, Test Loss: 0.7679
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 128, Test Loss: 0.7401
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 256, Test Loss: 0.7072
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.1, Batch Size: 512, Test Loss: 0.7059
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 16, Test Loss: 0.7216
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 32, Test Loss: 0.6818
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 64, Test Loss: 0.6864
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 128, Test Loss: 0.7009
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 256, Test Loss: 0.7097
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.01, Batch Size: 512, Test Loss: 0.7357
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 16, Test Loss: 0.7249
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 32, Test Loss: 0.7293
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 64, Test Loss: 0.7124
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 128, Test Loss: 0.7306
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 256, Test Loss: 0.7570
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.001, Batch Size: 512, Test Loss: 0.9238
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 16, Test Loss: 0.8020
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 32, Test Loss: 0.7906
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 64, Test Loss: 0.8647
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 128, Test Loss: 0.8914
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 256, Test Loss: 1.0020
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 10, LR: 0.0001, Batch Size: 512, Test Loss: 1.1789
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 16, Test Loss: 23.8801
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 32, Test Loss: 1.9287
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 64, Test Loss: 24.6938
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 128, Test Loss: 1.1130
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 256, Test Loss: 0.9160
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 10, Batch Size: 512, Test Loss: 0.9978
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 16, Test Loss: 3.2805
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 32, Test Loss: 1.4760
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 64, Test Loss: 1.0116
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 128, Test Loss: 1.4619
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 256, Test Loss: 0.9620
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 1, Batch Size: 512, Test Loss: 0.9374
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 16, Test Loss: 0.9696
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 32, Test Loss: 0.8590
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 64, Test Loss: 0.7759
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 128, Test Loss: 0.7333
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 256, Test Loss: 0.7459
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.1, Batch Size: 512, Test Loss: 0.6998
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 16, Test Loss: 0.7077
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 32, Test Loss: 0.6934
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 64, Test Loss: 0.6632
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 128, Test Loss: 0.6611
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 256, Test Loss: 0.6921
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.01, Batch Size: 512, Test Loss: 0.6767
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 16, Test Loss: 0.6997
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 32, Test Loss: 0.7010
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 64, Test Loss: 0.7092
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 128, Test Loss: 0.7054
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 256, Test Loss: 0.7377
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.001, Batch Size: 512, Test Loss: 0.7478
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 16, Test Loss: 0.7468
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 32, Test Loss: 0.7364
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 64, Test Loss: 0.8000
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 128, Test Loss: 0.8267
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 256, Test Loss: 0.8300
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 25, LR: 0.0001, Batch Size: 512, Test Loss: 0.9351
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 16, Test Loss: 10.6604
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 32, Test Loss: 9.3071
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 64, Test Loss: 8.3255
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 128, Test Loss: 18.8870
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 256, Test Loss: 0.9437
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 10, Batch Size: 512, Test Loss: 1.0150
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 16, Test Loss: 4.7044
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 32, Test Loss: 1.0444
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 64, Test Loss: 1.6365
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 128, Test Loss: 1.1412
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 256, Test Loss: 1.2767
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 1, Batch Size: 512, Test Loss: 1.4101
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 16, Test Loss: 0.8580
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 32, Test Loss: 0.8528
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 64, Test Loss: 0.8159
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 128, Test Loss: 0.7515
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 256, Test Loss: 0.7844
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.1, Batch Size: 512, Test Loss: 0.6803
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 16, Test Loss: 0.6867
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 32, Test Loss: 0.6643
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 64, Test Loss: 0.6519
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 128, Test Loss: 0.6628
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 256, Test Loss: 0.6681
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.01, Batch Size: 512, Test Loss: 0.6770
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 16, Test Loss: 0.6725
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 32, Test Loss: 0.6651
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 64, Test Loss: 0.6939
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 128, Test Loss: 0.6910
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 256, Test Loss: 0.6994
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.001, Batch Size: 512, Test Loss: 0.7174
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 16, Test Loss: 0.7229
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 32, Test Loss: 0.7446
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 64, Test Loss: 0.7230
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 128, Test Loss: 0.7794
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 256, Test Loss: 0.8128
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 50, LR: 0.0001, Batch Size: 512, Test Loss: 0.9317
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 16, Test Loss: 4.8484
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 32, Test Loss: 1.0481
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 64, Test Loss: 3.2153
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 128, Test Loss: 26.9740
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 256, Test Loss: 50.0546
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 10, Batch Size: 512, Test Loss: 1.0408
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 16, Test Loss: 1.3559
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 32, Test Loss: 0.9689
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 64, Test Loss: 0.9651
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 128, Test Loss: 0.9861
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 256, Test Loss: 1.7787
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 1, Batch Size: 512, Test Loss: 0.9092
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 16, Test Loss: 1.0017
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 32, Test Loss: 0.9714
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 64, Test Loss: 0.9088
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 128, Test Loss: 0.7365
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 256, Test Loss: 0.7520
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.1, Batch Size: 512, Test Loss: 0.6901
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 16, Test Loss: 0.6868
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 32, Test Loss: 0.6903
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 64, Test Loss: 0.6538
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 128, Test Loss: 0.6704
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 256, Test Loss: 0.6561
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.01, Batch Size: 512, Test Loss: 0.6572
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 16, Test Loss: 0.6624
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 32, Test Loss: 0.6747
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 64, Test Loss: 0.6907
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 128, Test Loss: 0.6956
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 256, Test Loss: 0.6866
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.001, Batch Size: 512, Test Loss: 0.6801
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 16, Test Loss: 0.7165
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 32, Test Loss: 0.7328
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 64, Test Loss: 0.7208
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 128, Test Loss: 0.7416
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 256, Test Loss: 0.7399
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 100, LR: 0.0001, Batch Size: 512, Test Loss: 0.8284
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 16, Test Loss: 32.7934
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 32, Test Loss: 42.4308
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 64, Test Loss: 7.8516
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 128, Test Loss: 27.9997
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 256, Test Loss: 14.0157
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 2.8509
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 16, Test Loss: 1.0207
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 32, Test Loss: 3.0602
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 64, Test Loss: 2.8590
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 128, Test Loss: 2.1253
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 256, Test Loss: 1.2316
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 1, Batch Size: 512, Test Loss: 1.1980
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 16, Test Loss: 1.0492
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 32, Test Loss: 1.0314
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 64, Test Loss: 0.8340
Hidden Layers: [4, 8, 16], Activation: tanh, Epochs: 250, LR: 0.1, Batch Size: 128, Test Loss: 0.8207
